"","AirQualityStationEoICode","DatetimeBegin","DatetimeEnd","AirPollutant","Concentration","UnitOfMeasurement","Validity","Verification"
"5345","ES1926A","2023-05-03 16:00:00 +01:00","2023-05-03 17:00:00 +01:00","CO",0.2,"mg/m3",1,3
"5346","ES1926A","2023-05-03 17:00:00 +01:00","2023-05-03 18:00:00 +01:00","CO",0.2,"mg/m3",1,3
"5347","ES1926A","2023-05-03 18:00:00 +01:00","2023-05-03 19:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5348","ES1926A","2023-05-03 19:00:00 +01:00","2023-05-03 20:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5349","ES1926A","2023-05-03 20:00:00 +01:00","2023-05-03 21:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5350","ES1926A","2023-05-03 21:00:00 +01:00","2023-05-03 22:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5351","ES1926A","2023-05-03 22:00:00 +01:00","2023-05-03 23:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5352","ES1926A","2023-05-03 23:00:00 +01:00","2023-05-04 00:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5353","ES1926A","2023-05-04 00:00:00 +01:00","2023-05-04 01:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5354","ES1926A","2023-05-04 01:00:00 +01:00","2023-05-04 02:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5355","ES1926A","2023-05-04 02:00:00 +01:00","2023-05-04 03:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5356","ES1926A","2023-05-04 03:00:00 +01:00","2023-05-04 04:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5357","ES1926A","2023-05-04 04:00:00 +01:00","2023-05-04 05:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5358","ES1926A","2023-05-04 05:00:00 +01:00","2023-05-04 06:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5359","ES1926A","2023-05-04 06:00:00 +01:00","2023-05-04 07:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5360","ES1926A","2023-05-04 07:00:00 +01:00","2023-05-04 08:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5361","ES1926A","2023-05-04 08:00:00 +01:00","2023-05-04 09:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5362","ES1926A","2023-05-04 09:00:00 +01:00","2023-05-04 10:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5363","ES1926A","2023-05-04 10:00:00 +01:00","2023-05-04 11:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5364","ES1926A","2023-05-04 11:00:00 +01:00","2023-05-04 12:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5365","ES1926A","2023-05-04 12:00:00 +01:00","2023-05-04 13:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5366","ES1926A","2023-05-04 13:00:00 +01:00","2023-05-04 14:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5367","ES1926A","2023-05-04 14:00:00 +01:00","2023-05-04 15:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5368","ES1926A","2023-05-04 15:00:00 +01:00","2023-05-04 16:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5369","ES1926A","2023-05-04 16:00:00 +01:00","2023-05-04 17:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5370","ES1926A","2023-05-04 17:00:00 +01:00","2023-05-04 18:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5371","ES1926A","2023-05-04 18:00:00 +01:00","2023-05-04 19:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5372","ES1926A","2023-05-04 19:00:00 +01:00","2023-05-04 20:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5373","ES1926A","2023-05-04 20:00:00 +01:00","2023-05-04 21:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5374","ES1926A","2023-05-04 21:00:00 +01:00","2023-05-04 22:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5375","ES1926A","2023-05-05 00:00:00 +01:00","2023-05-05 01:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5376","ES1926A","2023-05-04 22:00:00 +01:00","2023-05-04 23:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5377","ES1926A","2023-05-04 23:00:00 +01:00","2023-05-05 00:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5378","ES1926A","2023-05-05 01:00:00 +01:00","2023-05-05 02:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5379","ES1926A","2023-05-05 02:00:00 +01:00","2023-05-05 03:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5380","ES1926A","2023-05-05 03:00:00 +01:00","2023-05-05 04:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5381","ES1926A","2023-05-05 04:00:00 +01:00","2023-05-05 05:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5382","ES1926A","2023-05-05 05:00:00 +01:00","2023-05-05 06:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5383","ES1926A","2023-05-05 06:00:00 +01:00","2023-05-05 07:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5384","ES1926A","2023-05-05 07:00:00 +01:00","2023-05-05 08:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5385","ES1926A","2023-05-05 08:00:00 +01:00","2023-05-05 09:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5386","ES1926A","2023-05-05 09:00:00 +01:00","2023-05-05 10:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5387","ES1926A","2023-05-05 10:00:00 +01:00","2023-05-05 11:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5388","ES1926A","2023-05-05 11:00:00 +01:00","2023-05-05 12:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5389","ES1926A","2023-05-05 12:00:00 +01:00","2023-05-05 13:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5390","ES1926A","2023-05-05 13:00:00 +01:00","2023-05-05 14:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5391","ES1926A","2023-05-05 14:00:00 +01:00","2023-05-05 15:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5392","ES1926A","2023-05-05 15:00:00 +01:00","2023-05-05 16:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5393","ES1926A","2023-05-05 16:00:00 +01:00","2023-05-05 17:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5394","ES1926A","2023-05-05 17:00:00 +01:00","2023-05-05 18:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5395","ES1926A","2023-05-05 18:00:00 +01:00","2023-05-05 19:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5396","ES1926A","2023-05-05 19:00:00 +01:00","2023-05-05 20:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5397","ES1926A","2023-05-05 20:00:00 +01:00","2023-05-05 21:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5398","ES1926A","2023-05-05 21:00:00 +01:00","2023-05-05 22:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5399","ES1926A","2023-05-06 00:00:00 +01:00","2023-05-06 01:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5400","ES1926A","2023-05-05 22:00:00 +01:00","2023-05-05 23:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5401","ES1926A","2023-05-05 23:00:00 +01:00","2023-05-06 00:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5402","ES1926A","2023-05-06 01:00:00 +01:00","2023-05-06 02:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5403","ES1926A","2023-05-06 02:00:00 +01:00","2023-05-06 03:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5404","ES1926A","2023-05-06 03:00:00 +01:00","2023-05-06 04:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5405","ES1926A","2023-05-06 04:00:00 +01:00","2023-05-06 05:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5406","ES1926A","2023-05-06 05:00:00 +01:00","2023-05-06 06:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5407","ES1926A","2023-05-06 06:00:00 +01:00","2023-05-06 07:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5408","ES1926A","2023-05-06 07:00:00 +01:00","2023-05-06 08:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5409","ES1926A","2023-05-06 08:00:00 +01:00","2023-05-06 09:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5410","ES1926A","2023-05-06 09:00:00 +01:00","2023-05-06 10:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5411","ES1926A","2023-05-06 10:00:00 +01:00","2023-05-06 11:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5412","ES1926A","2023-05-06 11:00:00 +01:00","2023-05-06 12:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5413","ES1926A","2023-05-06 12:00:00 +01:00","2023-05-06 13:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5414","ES1926A","2023-05-06 13:00:00 +01:00","2023-05-06 14:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5415","ES1926A","2023-05-06 14:00:00 +01:00","2023-05-06 15:00:00 +01:00","CO",0.2,"mg/m3",1,3
"5416","ES1926A","2023-05-06 15:00:00 +01:00","2023-05-06 16:00:00 +01:00","CO",0.2,"mg/m3",1,3
"5417","ES1926A","2023-05-06 16:00:00 +01:00","2023-05-06 17:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5418","ES1926A","2023-05-06 17:00:00 +01:00","2023-05-06 18:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5419","ES1926A","2023-05-06 18:00:00 +01:00","2023-05-06 19:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5420","ES1926A","2023-05-06 19:00:00 +01:00","2023-05-06 20:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5421","ES1926A","2023-05-06 20:00:00 +01:00","2023-05-06 21:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5422","ES1926A","2023-05-06 21:00:00 +01:00","2023-05-06 22:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5423","ES1926A","2023-05-07 00:00:00 +01:00","2023-05-07 01:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5424","ES1926A","2023-05-06 22:00:00 +01:00","2023-05-06 23:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5425","ES1926A","2023-05-06 23:00:00 +01:00","2023-05-07 00:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5426","ES1926A","2023-05-07 01:00:00 +01:00","2023-05-07 02:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5427","ES1926A","2023-05-07 02:00:00 +01:00","2023-05-07 03:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5428","ES1926A","2023-05-07 03:00:00 +01:00","2023-05-07 04:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5429","ES1926A","2023-05-07 04:00:00 +01:00","2023-05-07 05:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5430","ES1926A","2023-05-07 05:00:00 +01:00","2023-05-07 06:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5431","ES1926A","2023-05-07 06:00:00 +01:00","2023-05-07 07:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5432","ES1926A","2023-05-07 07:00:00 +01:00","2023-05-07 08:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5433","ES1926A","2023-05-07 08:00:00 +01:00","2023-05-07 09:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5434","ES1926A","2023-05-07 09:00:00 +01:00","2023-05-07 10:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5435","ES1926A","2023-05-07 10:00:00 +01:00","2023-05-07 11:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5436","ES1926A","2023-05-07 11:00:00 +01:00","2023-05-07 12:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5437","ES1926A","2023-05-07 12:00:00 +01:00","2023-05-07 13:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5438","ES1926A","2023-05-07 13:00:00 +01:00","2023-05-07 14:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5439","ES1926A","2023-05-07 14:00:00 +01:00","2023-05-07 15:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5440","ES1926A","2023-05-07 15:00:00 +01:00","2023-05-07 16:00:00 +01:00","CO",0.2,"mg/m3",1,3
"5441","ES1926A","2023-05-07 16:00:00 +01:00","2023-05-07 17:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5442","ES1926A","2023-05-07 17:00:00 +01:00","2023-05-07 18:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5443","ES1926A","2023-05-07 18:00:00 +01:00","2023-05-07 19:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5444","ES1926A","2023-05-07 19:00:00 +01:00","2023-05-07 20:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5445","ES1926A","2023-05-07 20:00:00 +01:00","2023-05-07 21:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5446","ES1926A","2023-05-07 21:00:00 +01:00","2023-05-07 22:00:00 +01:00","CO",0.1,"mg/m3",1,3
"5447","ES1239A","2023-05-03 13:00:00 +01:00","2023-05-03 14:00:00 +01:00","C6H6",0.5,"µg/m3",1,3
"5448","ES1239A","2023-05-03 14:00:00 +01:00","2023-05-03 15:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5449","ES1239A","2023-05-03 15:00:00 +01:00","2023-05-03 16:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5450","ES1239A","2023-05-03 16:00:00 +01:00","2023-05-03 17:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5451","ES1239A","2023-05-03 17:00:00 +01:00","2023-05-03 18:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5452","ES1239A","2023-05-03 18:00:00 +01:00","2023-05-03 19:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5453","ES1239A","2023-05-03 19:00:00 +01:00","2023-05-03 20:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5454","ES1239A","2023-05-03 20:00:00 +01:00","2023-05-03 21:00:00 +01:00","C6H6",0.5,"µg/m3",1,3
"5455","ES1239A","2023-05-03 21:00:00 +01:00","2023-05-03 22:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5456","ES1239A","2023-05-03 22:00:00 +01:00","2023-05-03 23:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5457","ES1239A","2023-05-03 23:00:00 +01:00","2023-05-04 00:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5458","ES1239A","2023-05-04 00:00:00 +01:00","2023-05-04 01:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5459","ES1239A","2023-05-04 01:00:00 +01:00","2023-05-04 02:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5460","ES1239A","2023-05-04 02:00:00 +01:00","2023-05-04 03:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5461","ES1239A","2023-05-04 07:00:00 +01:00","2023-05-04 08:00:00 +01:00","C6H6",0.5,"µg/m3",1,3
"5462","ES1239A","2023-05-04 08:00:00 +01:00","2023-05-04 09:00:00 +01:00","C6H6",0.5,"µg/m3",1,3
"5463","ES1239A","2023-05-04 09:00:00 +01:00","2023-05-04 10:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5464","ES1239A","2023-05-04 10:00:00 +01:00","2023-05-04 11:00:00 +01:00","C6H6",0.5,"µg/m3",1,3
"5465","ES1239A","2023-05-04 11:00:00 +01:00","2023-05-04 12:00:00 +01:00","C6H6",0.5,"µg/m3",1,3
"5466","ES1239A","2023-05-04 12:00:00 +01:00","2023-05-04 13:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5467","ES1239A","2023-05-04 13:00:00 +01:00","2023-05-04 14:00:00 +01:00","C6H6",0.5,"µg/m3",1,3
"5468","ES1239A","2023-05-04 14:00:00 +01:00","2023-05-04 15:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5469","ES1239A","2023-05-04 15:00:00 +01:00","2023-05-04 16:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5470","ES1239A","2023-05-04 16:00:00 +01:00","2023-05-04 17:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5471","ES1239A","2023-05-04 17:00:00 +01:00","2023-05-04 18:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5472","ES1239A","2023-05-04 18:00:00 +01:00","2023-05-04 19:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5473","ES1239A","2023-05-04 19:00:00 +01:00","2023-05-04 20:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5474","ES1239A","2023-05-04 20:00:00 +01:00","2023-05-04 21:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5475","ES1239A","2023-05-04 21:00:00 +01:00","2023-05-04 22:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5476","ES1239A","2023-05-05 00:00:00 +01:00","2023-05-05 01:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5477","ES1239A","2023-05-04 22:00:00 +01:00","2023-05-04 23:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5478","ES1239A","2023-05-04 23:00:00 +01:00","2023-05-05 00:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5479","ES1239A","2023-05-05 01:00:00 +01:00","2023-05-05 02:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5480","ES1239A","2023-05-01 00:00:00 +01:00","2023-05-01 01:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5481","ES1239A","2023-05-01 01:00:00 +01:00","2023-05-01 02:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5482","ES1239A","2023-05-01 02:00:00 +01:00","2023-05-01 03:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5483","ES1239A","2023-05-01 03:00:00 +01:00","2023-05-01 04:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5484","ES1239A","2023-05-01 04:00:00 +01:00","2023-05-01 05:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5485","ES1239A","2023-05-01 05:00:00 +01:00","2023-05-01 06:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5486","ES1239A","2023-05-01 06:00:00 +01:00","2023-05-01 07:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5487","ES1239A","2023-05-01 07:00:00 +01:00","2023-05-01 08:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5488","ES1239A","2023-05-01 08:00:00 +01:00","2023-05-01 09:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5489","ES1239A","2023-05-01 09:00:00 +01:00","2023-05-01 10:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5490","ES1239A","2023-05-01 10:00:00 +01:00","2023-05-01 11:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5491","ES1239A","2023-05-01 11:00:00 +01:00","2023-05-01 12:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5492","ES1239A","2023-05-01 12:00:00 +01:00","2023-05-01 13:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5493","ES1239A","2023-05-01 13:00:00 +01:00","2023-05-01 14:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5494","ES1239A","2023-05-01 14:00:00 +01:00","2023-05-01 15:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5495","ES1239A","2023-05-01 15:00:00 +01:00","2023-05-01 16:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5496","ES1239A","2023-05-01 16:00:00 +01:00","2023-05-01 17:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5497","ES1239A","2023-05-01 17:00:00 +01:00","2023-05-01 18:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5498","ES1239A","2023-05-01 18:00:00 +01:00","2023-05-01 19:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5499","ES1239A","2023-05-01 19:00:00 +01:00","2023-05-01 20:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5500","ES1239A","2023-05-01 20:00:00 +01:00","2023-05-01 21:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5501","ES1239A","2023-05-01 21:00:00 +01:00","2023-05-01 22:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5502","ES1239A","2023-05-01 22:00:00 +01:00","2023-05-01 23:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5503","ES1239A","2023-05-01 23:00:00 +01:00","2023-05-02 00:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5504","ES1239A","2023-05-02 00:00:00 +01:00","2023-05-02 01:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5505","ES1239A","2023-05-02 01:00:00 +01:00","2023-05-02 02:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5506","ES1239A","2023-05-02 02:00:00 +01:00","2023-05-02 03:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5507","ES1239A","2023-05-02 03:00:00 +01:00","2023-05-02 04:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5508","ES1239A","2023-05-02 04:00:00 +01:00","2023-05-02 05:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5509","ES1239A","2023-05-02 05:00:00 +01:00","2023-05-02 06:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5510","ES1239A","2023-05-02 06:00:00 +01:00","2023-05-02 07:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5511","ES1239A","2023-05-02 07:00:00 +01:00","2023-05-02 08:00:00 +01:00","C6H6",0.6,"µg/m3",1,3
"5512","ES1239A","2023-05-02 08:00:00 +01:00","2023-05-02 09:00:00 +01:00","C6H6",0.5,"µg/m3",1,3
"5513","ES1239A","2023-05-02 09:00:00 +01:00","2023-05-02 10:00:00 +01:00","C6H6",0.6,"µg/m3",1,3
"5514","ES1239A","2023-05-02 10:00:00 +01:00","2023-05-02 11:00:00 +01:00","C6H6",0.6,"µg/m3",1,3
"5515","ES1239A","2023-05-02 11:00:00 +01:00","2023-05-02 12:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5516","ES1239A","2023-05-02 12:00:00 +01:00","2023-05-02 13:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5517","ES1239A","2023-05-02 13:00:00 +01:00","2023-05-02 14:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5518","ES1239A","2023-05-02 14:00:00 +01:00","2023-05-02 15:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5519","ES1239A","2023-05-02 15:00:00 +01:00","2023-05-02 16:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5520","ES1239A","2023-05-02 16:00:00 +01:00","2023-05-02 17:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5521","ES1239A","2023-05-02 17:00:00 +01:00","2023-05-02 18:00:00 +01:00","C6H6",0.5,"µg/m3",1,3
"5522","ES1239A","2023-05-02 18:00:00 +01:00","2023-05-02 19:00:00 +01:00","C6H6",0.5,"µg/m3",1,3
"5523","ES1239A","2023-05-02 19:00:00 +01:00","2023-05-02 20:00:00 +01:00","C6H6",0.5,"µg/m3",1,3
"5524","ES1239A","2023-05-02 20:00:00 +01:00","2023-05-02 21:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5525","ES1239A","2023-05-02 21:00:00 +01:00","2023-05-02 22:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5526","ES1239A","2023-05-02 22:00:00 +01:00","2023-05-02 23:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5527","ES1239A","2023-05-02 23:00:00 +01:00","2023-05-03 00:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5528","ES1239A","2023-05-03 00:00:00 +01:00","2023-05-03 01:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5529","ES1239A","2023-05-03 01:00:00 +01:00","2023-05-03 02:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5530","ES1239A","2023-05-03 02:00:00 +01:00","2023-05-03 03:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5531","ES1239A","2023-05-03 03:00:00 +01:00","2023-05-03 04:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5532","ES1239A","2023-05-03 04:00:00 +01:00","2023-05-03 05:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5533","ES1239A","2023-05-03 05:00:00 +01:00","2023-05-03 06:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5534","ES1239A","2023-05-03 06:00:00 +01:00","2023-05-03 07:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5535","ES1239A","2023-05-03 07:00:00 +01:00","2023-05-03 08:00:00 +01:00","C6H6",0.6,"µg/m3",1,3
"5536","ES1239A","2023-05-03 08:00:00 +01:00","2023-05-03 09:00:00 +01:00","C6H6",0.6,"µg/m3",1,3
"5537","ES1239A","2023-05-03 09:00:00 +01:00","2023-05-03 10:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5538","ES1239A","2023-05-03 10:00:00 +01:00","2023-05-03 11:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5539","ES1239A","2023-05-03 11:00:00 +01:00","2023-05-03 12:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5540","ES1239A","2023-05-03 12:00:00 +01:00","2023-05-03 13:00:00 +01:00","C6H6",0.5,"µg/m3",1,3
"5541","ES1239A","2023-05-04 03:00:00 +01:00","2023-05-04 04:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5542","ES1239A","2023-05-04 04:00:00 +01:00","2023-05-04 05:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5543","ES1239A","2023-05-04 05:00:00 +01:00","2023-05-04 06:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5544","ES1239A","2023-05-04 06:00:00 +01:00","2023-05-04 07:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5545","ES1239A","2023-05-05 02:00:00 +01:00","2023-05-05 03:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5546","ES1239A","2023-05-05 03:00:00 +01:00","2023-05-05 04:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5547","ES1239A","2023-05-05 04:00:00 +01:00","2023-05-05 05:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5548","ES1239A","2023-05-05 05:00:00 +01:00","2023-05-05 06:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5549","ES1239A","2023-05-05 06:00:00 +01:00","2023-05-05 07:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5550","ES1239A","2023-05-05 07:00:00 +01:00","2023-05-05 08:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5551","ES1239A","2023-05-05 08:00:00 +01:00","2023-05-05 09:00:00 +01:00","C6H6",0.7,"µg/m3",1,3
"5552","ES1239A","2023-05-05 09:00:00 +01:00","2023-05-05 10:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5553","ES1239A","2023-05-05 10:00:00 +01:00","2023-05-05 11:00:00 +01:00","C6H6",0.5,"µg/m3",1,3
"5554","ES1239A","2023-05-05 11:00:00 +01:00","2023-05-05 12:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5555","ES1239A","2023-05-05 12:00:00 +01:00","2023-05-05 13:00:00 +01:00","C6H6",0.4,"µg/m3",1,3
"5556","ES1239A","2023-05-05 13:00:00 +01:00","2023-05-05 14:00:00 +01:00","C6H6",0.5,"µg/m3",1,3
"5557","ES1239A","2023-05-05 14:00:00 +01:00","2023-05-05 15:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
"5558","ES1239A","2023-05-05 15:00:00 +01:00","2023-05-05 16:00:00 +01:00","C6H6",0.3,"µg/m3",1,3
